image_id,labels,transcriptions
205,Not Misogyny,"ഡോക്ടർ ന് എസ്പീരിയൻസ് ഉണ്ടോ  സർജറിയിൽ 10 വർഷം experience ഉണ്ട്
അതല്ല കളരിയാ കരാട്ടയോ അറിയാമോണ്
അതിനാ
experience  ഇല്ലെങ്കിൽ പള്ളക് കത്തി കയറും
അയ്യോ"
263,Not Misogyny,"ഒരു പൂർവവിദ്യാർത്ഥി സംഗമം

*ഉഴപ്പൻ
ഗൾഫിൽ പോയി പൈസ ഉണ്ടാക്കിയ ഉഴപ്പൻന്റെ മാസ് ഇൻട്രോ... കണ്ട...
അവനെ പണ്ട് തേച്ച കാമുകി
ഇപ്പോഴും ജോലി കിട്ടാത്ത പഠിപ്പി

ഒരിക്കലും നന്നാവില്ല എന്നുപറഞ്ഞ
ഉഴപ്പൻന്റെ ചങ്ക്
കണക്ക് സാർ
P. T. സാർ"
935,Not Misogyny,"കോവിഡിന് മരുന്ന് കണ്ടുപിടിച്ചെന്ന് പതഞ്ജലി ...
6 days ago 'പതഞ്ജലി
മരുന്നിന്റെ പേര് "" ആദരാഞ്ജലി എന്നായിരിക്കും"
118,Not Misogyny,നമ്മൾ എന്ത് പറഞ്ഞാലും തള്ളാണെന്ന് യുന്ന ഒരു ഞണ്ടി നമ്മുടെ കൂട്ടത്തിൽ തന്നെ കാണും
520,Not Misogyny,"ഒരു ഫ്രിഡ്ജ് ഉണ്ടായിരുന്നെങ്കിൽ ഇടയ്ക്ക് ഇടയ്ക്ക് ഐസ് ക്രിം ഉണ്ടാക്കാമായിരുന്നു എന്ന് പറഞ്ഞിരുന്ന ഞാൻ ഇപ്പോൾ ഒരുഓവൻ ഉണ്ടായിരുന്നെങ്കിൽ ഇടയ്ക്ക് ഇടയ്ക്ക് കേക്ക് ഉണ്ടാക്കാമായിരുന്നു എന്ന് പറയുന്നത് കേട്ട

എന്റെ ഫ്രിഡ്ജ്
bhaai
"
413,Misogyny,എല്ലാവർക്കും ഉത്തരം 6 cm അല്ലേ കിട്ടിയത് എന്ന് ടീച്ചർ ചോദിച്ചപ്പോൾ അല്ല എനിക്ക് 7 ഇഞ്ചാണെന്ന് ഞാൻ പറയുന്നത് കേട്ടപ്പോൾ
208,Not Misogyny,"ടീച്ചർ പഠിപ്പിസ്റ്റിനോട് ചോദിക്കുന്നത് 'മീശ മാധവൻ' എന്ന സിനിമയിൽ മാധവൻ ഒരാളെ നോക്കി മീശ പിരിച്ചാൽ 
അയാൾക്ക് എന്ത് സംഭവിക്കും? A: അയാൾ മോഹാലസ്യപ്പെടും B: അയാൾക്ക് അസുഖം വരും C: അയാൾ ധനികനാവും 
D: അയാൾ കൊള്ളയടിക്കപ്പെടും നമ്മളോട് ചോദിക്കുന്നത് ""1958ൽ ഉണ്ടായിരുന്ന ഇന്ത്യൻ പ്രധാനമന്ത്രിടെ 
കുഞ്ഞമ്മേടെ മോന്റെ പേരെന്ത്?"""
554,Misogyny,മലയാള സിനിമയുടെ ഭാവി വടറാണി ഇവൾ തന്നെ നല്ല കുഴിഞ്ഞ പൊക്കിൾ
62,Misogyny,"*കൂട്ടുകാരിടെ അമ്മ മോനെ അവക്ക് ക്ലാസിൽ പഠിപ്പിക്കുന്ന കാര്യത്തിൽ ചില സംശയം വൈകുന്നേരം വീട്ടിൽ വന്നു ഒന്നു തീർത്തു തരുവോ 
വൈകുന്നേരം വീട്ടിൽ അവളുടെ അമ്മ അവളും അച്ഛനും കുടി സിനിമ കാണാൻ പോയി മോൻ ബയോളജി റി പ്രൊഡക്ഷൻ സംശയം തീർത്തു താ ഞാൻ അവക് പറഞ്ഞു കൊടുക്കാം അപ്പൊ കിടന്നു തീർക്കാം"
782,Not Misogyny,"UDF മുന്നിൽ എന്ന് മനോരമ
Tishaa nu
കമ്മി സങ്കികളെ പിന്നിലാക്കി തേരോട്ടം..എവിടെയാ...
ബാങ്ക് ക്രമക്കേട്....
202 scoro...
TMM"
929,Not Misogyny,"രണ്ടുദിവസം കൊണ്ട് കേരളത്തിൽ നിന്ന് മാത്രം 18+ കോടി നേടി
ചുരുക്കിപറഞ്ഞാൽ ഈ വീക്കെൻഡ് കഴിയുന്നതോടെ 50 കോടി നേടും"
623,Misogyny,ഇപ്പൊ ഉള്ളവൾമാരോക്കെ വരുന്നതിന് മുന്നേയുള്ള മലയാളത്തിന്റെ യഥാർത്ഥ കരിംപൂറി പ്രിയാമണി തന്നെയാണ്
897,Not Misogyny,"മഴയത്ത് Bagൽ കുട ഉണ്ടെങ്കിലും അതെടുക്കാതെ എന്നും കുമ്മനടിക്കുന്ന
BEST
"
131,Not Misogyny,നമുക്ക് എല്ലാവർക്കും കാണും വാ തുറന്നാൽ ദാരിദ്ര്യം മാത്രം പറയുന്ന ഒരു സുഹൃത്ത്
474,Misogyny,"ഞാൻ നിന്റെ കല്ല്യാണം എങ്ങനാ മുടങ്ങിയത്? 
കെട്ടാൻ പോണവൻ വിഡിയോ കോൾ ചെയ്യട്ടെന്ന് ചോദിച്ചപ്പോ പഴയ ഓർമയിൽ പെയ്മെന്റ് ചെയ്തതിന്റെ സ്ക്രീൻഷോട്ട് ഇടാൻ പറഞ്ഞെടി"
370,Not Misogyny,"കാമുകിയും അൺലിമിറ്റഡ് നെറ്റ് ഓഫറുംഉള്ള പയ്യന്റെ വീട്ടിലേക്ക് ആണ് തന്നെ വാങ്ങിയതെന്നറിഞ്ഞ
രാത്രി കാവലും നിൽക്കണ്ട.. തിന്നാനും കിട്ടും.."
992,Not Misogyny,52 59 71 54 50 35 62  68 45 *ഫുട്ബോൾ ഫാൻസ് ഈ രാജ്യത്തിന്റെയൊക്ക All Time Top Scorers-നെക്കാൾ കൂടുതൽ ഗോളുകൾ റൊണാൾഡോ തന്റെ 30-മത്തെ വയസ്സിന് ശേഷം മാത്രം നേടിയിട്ടുണ്ട്...
69,Misogyny,"മുൻതൂക്കത്തിന്റെ കാര്യത്തിൽ ഇതിനെ വെല്ലുന്ന ഒരു കോംബോ | സീരിയൽ ഹോസ്റ്റിങ് സിങ്ങിങ് മലയാളത്തിൽ അത് ഇനി 
സ്വപ്നങ്ങളിൽ മാത്രം..!!"
242,Not Misogyny,"*ഞാൻ
നീ പ്രതീക്ഷിച്ചായിരുന്നോ നിന്റെ കല്യാണത്തിന് ഞാൻ വരുമെന്ന്..?
തേച്ച കാമുകി
അല്ലേലും മിക്ക പരിപാടികളിലും, ചിലർ വലിഞ്ഞു കയറി വരുമല്ലോ.
ഒരപകടം നടക്കുമ്പോൾ ആളുകൾ ഓടിക്കൂടുന്നത് സ്വാഭാവികമാ "
795,Not Misogyny,"മരം വെട്ടുക്കാരന്റെ സത്യസന്ധത കണ്ട് വനദേവത കൊടുത്ത മറ്റ് രണ്ട് മഴുവുമായി അച്ഛൻ വീട്ടിലേക്ക് വരുന്നത് കണ്ട
ചേട്ടൻ (40) തൊഴിൽ
ലെയാളം
അനിയൻ (35) തൊഴിൽ
@noushadthrissur
TMM
എടാം. നാളെ ഞൽ നമ്മളും അച്ഛനോടൊപ്പം പണിക്ക് പോകേണ്ടി വരും"
641,Misogyny,ആരൊക്കെ എന്തൊക്കെ പറഞ്ഞാലും പെണ്ണ് ദിലീപ് ഷോയ്ക്ക് പോയേൽ പിന്നെ നല്ലരീതിക്കിടന്ന് കൊടുക്കുന്നുണ്ട് ആചന്തിക്കൊക്കെ എന്താ ഒരു ഷേപ്പ്
845,Not Misogyny,"TMM
ഒന്നിൽ പിഴച്ചാൽ മൂന്നിൽ എന്ന് പറയുന്നതൊക്കെ വെറുതെയാ
TMMO
പിഴച്ചു തുടങ്ങിയാൽ പിന്നെ മൂന്നിൽ ഒന്നും നിൽക്കില്ല
സ്വന്തം ബൂത്തിലും നിലംതൊടാതെ
മണർകാട് ഒരു ബൂത്തിലും ജെയ്ക്കിന് ലീഡില്ല
08 SEP 2023
manoramanews.com"
44,Misogyny,എന്താ പേര് വിമല വി ഇനിഷ്യൽ ആണോ
908,Not Misogyny,"ആണുങ്ങളെക്കാൾ സുഹറായി വായിനോക്കുന്ന
MALAYALAM TROLLS
ഒരു ചങ്ക് കൂട്ടുകാരി നമുക്കും
കാണും"
385,Not Misogyny,"ആരും അറിയാതെ കണ്ടത്തിൽ ക്രിക്കറ്റ് കളിച്ചിരുന്ന ഞങ്ങളെ പോലീസ് വന്ന് ഓടിച്ചപ്പോൾ
*ഞാൻ
ഇതൊക്കെ പോലീസിനെ വിളിച്ച് പറയാനും മാത്രം ദാരിദ്ര്യം പിടിച്ചവൻ ആരെടാ?
ആദ്യത്തെ ബോളിൽ ഔട്ടായി വീട്ടിൽ പോയ ചങ്ക്
"
244,Not Misogyny,"എന്നും രാവിലെ എഴുന്നേറ്റ് ഓടാൻ പോകണമെന്നൊക്കെ ഉണ്ട് പിന്നെ 11മണിക് എഴുന്നേറ്റ് എസും കെട്ടി ഓടിയാൽ നാട്ടുകാർ 
പ്രാന്ത് ആണെന്നോർക്കും. അതുകൊണ്ട് വേണ്ടെന്ന് വെക്കും"
291,Not Misogyny,"
""അച്ചാ ഞാൻ കോടികളുടെ അഴിമതി നടത്തി ""
""മാണി സാർ ആള് കൊള്ളാല്ലോ ഇനി അഴിമതി ചെയ്യരുത് ""
അഴിമതി ചെയ്ത - കാശാണ് അച്ചോ പള്ളിക്ക് സംഭാവന തന്നത് ""
'എങ്കിൽ കർത്താവ് ക്ഷമിക്കും രണ്ട് സ്വർഗസ്ഥനായ പിതാവേ ചൊല്ലിയാ മതി.
"
466,Misogyny,ഈ ഡെന്റൽ ക്ലിനിക്കിനെക്കുറിച്ച് അറിയാവുന്നവർ എന്നെ അറിയിക്കണേ.. രണ്ടല്ല. മുപ്പത്തിരണ്ടു പല്ലും എടുക്കാനാ...
994,Not Misogyny,GREATEST WORLD CUP PERFORMANCE OF ALL TIME CRISTIANO RONALDO VS  ZINEDINE ZIDANE VS KYLIAN MBAPPE 20 VS GREATEST WORLD CUP PERFORMANCE OF ALL TIME PICS) ഈ മാച്ചിൽ മൂന്ന് പേരുടെയും ഇജ്ജാതി കളി തന്നെ ആയിരുന്നു
598,Misogyny,ഫേമസ് ആവുന്നതിന് മുൻപുള്ള ഇവളുടെ ഈ പടങ്ങൾ കണ്ടാൽ മനസിലാകും ഇവൾ ചാൻസിന് വേണ്ടി എത്രപേരുടെ അണ്ടി ഊമ്പി കൊടുത്തിട്ടുണ്ടെന്നും ..എത്രത്തോളം വേശി ആണെന്നും
851,Not Misogyny,"ബൽബീർ കൗർ ഇന്ത്യ

ഔട്ട്
മലയാളം
കോമൾ ചൗട്ടാല ഇന്ത്യ

വിദ്വ ശർമ്മ ഭാരത്

സോർ സേ ബോലോ
വിദ്വ ശർമ്മ ഭാരത്"
793,Not Misogyny,"26-09-2023
24
EXCLUSIVE
വൻ ട്വിസ്റ്റ്
സൈനികന്റെ പരാതി വ്യാജം
സൈനികന്റെ ശരീരത്തിൽ PFI എന്ന് ചാപ്പക്കുത്തിയത് സുഹൃത്ത്
സംഭവം ആളികത്തിക്കാൻ നോക്കിയ
"
920,Not Misogyny,"TROLL MALAYALAM
നൂറു ശതമാനം ലോകേഷ്..
ഹേയ്.. ഹേയ്..
Jamsheer Mik
Facebook
99% ലോകേഷ് മൂവി..!"
789,Not Misogyny,"കോട്ടയത്ത് ഇനി ഈ ബാങ്ക്
പ്രവർത്തിക്കണോയെന്ന് ഡിവൈഎഫ്ഐ
തീരുമാനിക്കും ജെയ്ക് സി. തോമസ്
*
ഡിഫി
Help!
Help!
കരുവന്നൂർ ബാങ്ക്
കോട്ടയത്തെ ബാങ്ക് പ്രവർത്തന രഹിതമാക്കി ജനങ്ങളെ രക്ഷിച്ചു വരുന്ന
ലയാളം
മെനുഷ്യൻ ആകണം മനുഷ്യൻ ആകണം"
