image_id,labels,transcriptions
651,not-misogyny,Muthu Kutti m Night aana thukkamae vara matainguthu doss anna #muthumc NUTHONG
1495,Not-Misogyny,அதிகபுத்தி கூர்மை உள்ளபெண்கள் தங்கள்துணையை தேர்ந்தெடுக்க அதிகநேரம் எடுத்து கொள்கிறார்களாம் ! 1S kavithaigal Rs Kavithaigal
1263,Not-Misogyny,அம்மிகல் ஆட்டுக்கல்ல பயன்படுத்த மாட்டாங்களாம் ஊர்க் கிழவி பிரசவம் மட்டும் நார்மல் டெலிவரி ஆகுனுமாம் Download Dailyhunt on Play Store
1591,Misogyny,நீ சமையல் பண்ணுறது ஈசி ப்பானு சொல்லுறத கூட பொருத்துக்குவேன். ஆனா சுடு தண்ணிய போட்டு வந்து டேஸ்ட் பாருங்கப்பானு கொடுப்ப பாரு அத தாம்மா தாங்கிக்க முடியாது lirtle princess
1670,Not-Misogyny,எந்த ஊருக்கு போனும் ir கண்டக்டர் Girls ந்த பஸ் எங்க போவுதோ அங்க போய் விடு மறுபடி இதே பஸ்ல ரிட்டர்ன் வருவேன்
356,not-misogyny,5 Csk bowlers vishal sammy _ Indha score defend panna pathadhey
982,not-misogyny,Exact Scenario of April 1 Fools *That Frnd Macha Sattaila Palli da. Eamanthiya April Fool . @ DatUina *ME Ella Mariduchi Intha Naaya Thavara Day
730,not-misogyny,ஆபாசபடம் மிரப்டிய கல்லூரி மாணவரை கொலை புதைத்த 2பள்ளி மாணலிகள் மIOச மலர் காபடி செய்து'
829,not-misogyny,AT FRIENDS WEDDING GIRLS மாலடும்டும் மஞ்சரடும்டும் WADHAN NHK BOVS திருமணத்திற்கு முன்புஎன் நண்பன் பல பெண்களை காதலித்து இருக்கலாம் தை மணப்பெண் பெரிதாக எடுத்துக் கொள்ளக் கூடாது
1629,Not-Misogyny,Bioo Nan thimiru Pudichavan Gilrs Bio~ G:Qtamரி micmcsy Boys _funny
474,not-misogyny,While planning for trip That one person in every gang : dharshan . Illa neenga poitu vanga LEVEL MEMES = # VER^ LFVEL
1232,Misogyny,IN CHILDHOOD Mom 99 ஈrத You
307,not-misogyny,Dharshan Just now Pov When you didnt get any job Pesama PG ku application potru sivaji #dharshanmc int
682,not-misogyny,When my best friend started acting cute in front of boys /6 Me She LEVFL WEME$ = = LEVEL
912,not-misogyny,ஜாக்கி ஜானின் சாகசங்கள் *அப்பப்பா 12 மந்திரக்கல்ல கொண்டு SECTION 30 0 வச்சதும் போதும்வால்ட்டர் மந்திரவாதிசிண்டு மாறி மாறி உயிர வாங்குறாங்கைய்யா. வந்து
686,not-misogyny,When u cant explainwhat u are going through _vishal sammy _
218,not-misogyny,Muthu Kutti Just now Roomate ivalo aluku thunni iruku epdi da thovaika pora Me : 5ae song tha #muthumc
296,not-misogyny,Muthu Kutti Just now *At function* Appa side relatives en da enga kooda la pesa maatra Me : Enga amma manasu vacha ellarodaum pesalam #muthumc
596,not-misogyny,MP Mc X 2d She: Un phone konjam kudu Intha She: Ellarum Gallery Whatsapp ku dhana security lock poduvanga nee ennada Twitter ku potu vachiruka. Lonely Memes_Official m w Me
43,not-misogyny,+11317471 WeMS பபப ஈNesamani Ivaingaluku vela pottu kudutha orginal Boss eh naan dhan adhu avaingaluke theriyadhu
873,not-misogyny,நம்மளோட குட்டி நாய கூட்டிட்டு பக்கம் போகும்போது My Puppy என் முதலாளி இருக்காரு ப்ப வாங்கடா அரசயல்பசாதே! இங்கு மது பிருந் உபாறு தெரு
91,not-misogyny,Payapulle Enna Solla Varuthu ? ocachi paakolama?
1007,not-misogyny,EU PULLIIaa 21 vayasu ponna love panravanavum nadika theriyum Juros ப^ prakashra  PULIINqO மT from rhe direcror of mozhi Adhe ponnuku Appa ah vum nadikavum theriyum 79
462,not-misogyny,MI comeback da அ 00II L Paltan 1 Paltan2 vishal_sammy _ அம }l
968,not-misogyny,தண்ணியில் ஓடும் தவளைக்கு குக்கூகுக்கூகம்பிளி தங்கச்சி குக்கூ குக்கூ )பிழ கூடம் அன்புள்ளதங்கை கம்பளிக்கு ன அண்ணன் தவளை எழுதுவது பூச்சி
1749,Not-Misogyny,before marriage ADTAI A KARTHI HIMIS 9 ன்னை விட்டு போவதும் சாவதும் ஒன்றுதான் after marriage உன்கூட வாழறதும் சாவறதும் ஒன்னுதான்
3,not-misogyny,Dei ennada ivalo peru commited ah irukinga mc vishal_sammy_ 9 mt
588,not-misogyny,Me to my friends and cousins ennoda marriage reception la naan dance aada maaten nu solluven aana BInI
1309,Misogyny,part time ah intha vela than pakuriya di nee;athan life ah ivlo happy ah vazhuriya virgin vayasu aana ithelam thappu nu thonatha di yaruney theriyama di paduka mudiyum epdi
1019,misogyny,After break up ex be like தங்களுடன் 100 நாள் இருப்பதற்கு 100 வருடம் இருப்பேன் என்று தவறுதலாய் கூறி விட்டேன் என்னை மன்னித்து விடுங்கள் ஆமேன் LWLMO நான்
1324,Misogyny,Aaahhhhh enna anna videos Ia vara mariye iruku thangachi en vaayum kaiyum pathathu polarkey
243,not-misogyny,Muthu Kutti Just now Ella ticket aum rasigar mandram ae vangita FDFS ku naa enga d pove #muthumc
597,not-misogyny,Eludhu STR maadhiri mudi valakuren slim aaguren nu sollamaaten nu eludhu /8 mc LEVEL MEWE$ = = L[VEL
1649,Not-Misogyny,NORMAL BROTHERS AND SISTERS RELATIONSHIP HELL QUEEN MEMES ME AND MY BROTHERS RELATIONSHIP hanmu MG ME MY BROTHER IDHELLAAM NEE KANAVULA KUDA NENAIKA KUDATHU
537,not-misogyny,STR in PathuThala 5 Pure Rage & blood & shed movie after VTK. Hat-trick Blockbuster for the star Comeback is greater than the setback
206,not-misogyny,Sanjay Krishna Just now Athu nammalthu illa Iruntha edathulaye mariyaathayaa vechru.. Criclracker Lhll .DIA
972,not-misogyny,N0 # En Vaazhkaila Ipadila Onu Nadakuma Nadakathane Therila Paa .KURAL MAKRAL VPONGA SNDHOSAMA >
877,not-misogyny,டேய் என்னடா பன்றத பத்தி பேசிட்டு இருக்க தாலிபான்தான நீயி. இல்லங்க நான் விளையாடுறங்க.. சூட் Pubg
338,not-misogyny,Muthu Kutti Just now After leaving office 0 TL -~ can you connect now regarding a critical issue? Romba dhooram poiten #muthumc mt
1572,Not-Misogyny,me Aunty போன மாசம் 10ம் தேதி 4 தக்காளி கடனா வாங்கிட்டு போனேங்களே me தேவைப்படும்போது கேளு சான்னேங்களே நியாபகம் ருக்கா. ப்ப தேவைப்படுது . தரேங்களா ஈrix&l& neighbour She தரேன் வேற
609,not-misogyny,Someone un manasu solradha kelu  manasu solradha ketu dhaan da self respect ey illama thirumba ava kita ninnutu irukken +r poi LEVEL MEME5 = = VE;^ LEVEL
1123,Misogyny,நேத்து நைட்டு எங்கம்மா ரூம் எதுக்குடா போன நா உனக்கு இன்னொரு அப்பா டி க்கு
1151,Misogyny,prathap Aigeon EXCUSE ME WHAT? Meen pudikanum vala kidaikuma
1722,Not-Misogyny,+10w +01 வாழ வேண்டும் என்று 1#1 111 நினைப்பவனுக்கு எந்த  +^LILEL விமர்சனத்தையும் TAMILVOICE( OM 1 :'-71 `~-~ --_ தூக்கி எறியும் தைரியம் 180  வர வேண்டும் !
598,not-misogyny,Me Amma nee en scooty kathurukka kudaadhu Amma aama unga appava kattikitadhukku idhu onnu dhan kedu. Arant for 15 mins) Illa vendam LEVEL MEMES = = = L[VEL
225,not-misogyny,harshan _ Vip En anubavathula solren work panra unga friend ah veetuku kootitu varadheenga LEVEL MEMES
763,not-misogyny,POV: 2035 IAUNIR PUJTI dpak 97 Appa nenga amma va enga pathinga 00 oru naal instagram Ia en comment ku reply panna
1267,Misogyny,பொண்ணுங்க துணிக்கடைல கேட்குறது ரெண்டே விசயம் தான் 1இந்த கலர்ல வேற டிசைன் இருக்கா? 2இந்த டிசைனல வேற கலர் இருக்கா?
892,not-misogyny,Me Enaku onnum venam ma. pasikala Suddenly Appa bought Fried rice U Leo Memes Amma Me Ceg P
1578,Not-Misogyny,Na oru you tube cooking channel start pana poren Unaku thaan samaika theriyathey epdi samaipa You tube paathu thaan
387,not-misogyny,Muthu Kutti Just now Amma : en da chithappa ta kovama pesitu phone ah vacha Working me ma.. antha aalu ipo vanthu endoa 1Zth mark enna nu kekura ma. #muthumc
144,not-misogyny,Idhulam achive panna status podalam nu save panni vechiruka videos DMINES dharshan _ We won MaHTaI LEVEL MEMES = = VER^ LEVEL
191,not-misogyny,mr I- my அடிக்கடி வருவேன்
1276,Misogyny,X-A இந்த Class ah விட 8 Class எவ்ளவோ பரவால்ல CethaKunyMs X-8 இந்த Class ah விட A Class எவ்ளவோ பரவால்ல யn -06
1639,Not-Misogyny,செல்லம்
1642,Not-Misogyny,ஜவுளி கடைன்னு எழுதி வைங்கடா பாக்கவே பயமா இருககு oreindia B
376,not-misogyny,muthu mc @muthu kutti Aie. kadapara 2 point pothuma. Amuthumc 11:12 PM May 9
6,not-misogyny,You dont need a Valentines to celebrate your love If you in love everyday is a Valentines vishal_sammy_ day day
1554,Not-Misogyny,கணவன் ஏன்டி இங்க ஒருத்தன் நாயா கத்திகிட்டு இருக்கேன்
73,not-misogyny,Dharshan Just now Dad Innu ethana naaliki veetala thanda sooru thinna pora ~Ellam oct 19 vera dhan #dharshanmc DX 9
159,not-misogyny,Muthu Kutti 11m When someone calls me while am sleeping Naa free ah irukura apo la enga da poningha #muthumc 0  (
865,not-misogyny,உணமை என்னவ பன்றால் CRED என்ஜினீயர் மீம்கிரியேட்டர்ஸ் தினம் _ தினம்
